player1_rank,player1_rank_imputed,player1_ht,player1_age,player2_rank,player2_rank_imputed,player2_ht,player2_age,player1_won,draw_size,tourney_date,best_of,Qualifying_match,player1_hand_L,player1_hand_R,player1_hand_U,player2_hand_L,player2_hand_R,player2_hand_U,player1_entry_2) A,player1_entry_3),player1_entry_5) A,player1_entry_6),player1_entry_6) A,player1_entry_8),player1_entry_A,player1_entry_AL,player1_entry_ALT,player1_entry_Alt,player1_entry_Direct,player1_entry_I,player1_entry_ITF,player1_entry_J,player1_entry_LL,player1_entry_P,player1_entry_PR,player1_entry_Q,player1_entry_S,player1_entry_SE,player1_entry_UP,player1_entry_W,player1_entry_WC,player2_entry_2) A,player2_entry_3),player2_entry_6),player2_entry_6) A,player2_entry_A,player2_entry_AL,player2_entry_ALT,player2_entry_Alt,player2_entry_Direct,player2_entry_I,player2_entry_ITF,player2_entry_LL,player2_entry_P,player2_entry_PR,player2_entry_Q,player2_entry_S,player2_entry_SE,player2_entry_UP,player2_entry_W,player2_entry_WC,tourney_level_C,tourney_level_D,tourney_level_F,tourney_level_G,tourney_level_M,tourney_level_O,round_F,round_Q1,round_Q2,round_Q3,round_QF,round_R128,round_R16,round_R32,round_R64,round_RR,round_SF,surface_Carpet,surface_Clay,surface_Grass,surface_Hard,rank_difference,age_difference,height_difference,player1_career_matches,player1_career_wins,player1_career_win_rate,player2_career_matches,player2_career_wins,player2_career_win_rate,career_win_rate_diff,player1_clay_matches,player1_clay_wins,player1_clay_win_rate,player1_grass_matches,player1_grass_wins,player1_grass_win_rate,player1_hard_matches,player1_hard_wins,player1_hard_win_rate,player1_carpet_matches,player1_carpet_wins,player1_carpet_win_rate,player2_clay_matches,player2_clay_wins,player2_clay_win_rate,player2_grass_matches,player2_grass_wins,player2_grass_win_rate,player2_hard_matches,player2_hard_wins,player2_hard_win_rate,player2_carpet_matches,player2_carpet_wins,player2_carpet_win_rate,clay_win_rate_diff,grass_win_rate_diff,hard_win_rate_diff,carpet_win_rate_diff,h2h_matches,player1_h2h_wins,player1_h2h_win_rate,player2_h2h_wins,player2_h2h_win_rate,h2h_win_rate_diff,player1_recent_form,player1_recent_matches,player2_recent_form,player2_recent_matches,recent_form_diff
239.0,0,173.0,20.6,376.0,0,178.0,32.6,0,32,20241125,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,-137.0,-12.0,-5.0,93,40,0.4301075268817204,681,324,0.4757709251101321,-0.0456633982284117,0,0,0.5,0,0,0.5,5,2,0.4,0,0,0.5,0,0,0.5,0,0,0.5,103,40,0.3883495145631068,0,0,0.5,0.0,0.0,0.0116504854368932,0.0,4,2,0.5,2,0.5,0.0,0.4,20,0.5,20,-0.0999999999999999
105.0,0,185.0,25.4,281.0,0,178.0,22.6,1,32,20241125,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,-176.0,2.799999999999997,7.0,329,199,0.6048632218844985,165,93,0.5636363636363636,0.0412268582481348,0,0,0.5,0,0,0.5,28,12,0.4285714285714285,0,0,0.5,0,0,0.5,0,0,0.5,5,2,0.4,0,0,0.5,0.0,0.0,0.0285714285714285,0.0,2,0,0.0,2,1.0,-1.0,0.8,20,0.65,20,0.15
337.0,0,198.0,31.7,285.0,0,175.0,26.2,0,32,20241125,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,52.0,5.5,23.0,183,75,0.4098360655737705,118,60,0.5084745762711864,-0.0986385106974159,0,0,0.5,0,0,0.5,139,60,0.4316546762589928,0,0,0.5,0,0,0.5,0,0,0.5,50,27,0.54,0,0,0.5,0.0,0.0,-0.1083453237410072,0.0,0,0,0.5,0,0.5,0.0,0.45,20,0.35,20,0.1
623.0,0,183.0,24.5,518.0,0,180.0,21.8,1,32,20241125,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,105.0,2.6999999999999997,3.0,59,29,0.4915254237288136,121,55,0.4545454545454545,0.036979969183359,0,0,0.5,0,0,0.5,16,10,0.625,0,0,0.5,0,0,0.5,0,0,0.5,5,1,0.2,0,0,0.5,0.0,0.0,0.425,0.0,0,0,0.5,0,0.5,0.0,0.45,20,0.4,20,0.0499999999999999
148.0,0,191.0,26.9,501.0,0,196.0,20.1,1,32,20241125,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,-353.0,6.799999999999997,-5.0,392,225,0.5739795918367347,39,15,0.3846153846153846,0.1893642072213501,0,0,0.5,0,0,0.5,78,39,0.5,0,0,0.5,0,0,0.5,0,0,0.5,25,8,0.32,0,0,0.5,0.0,0.0,0.18,0.0,0,0,0.5,0,0.5,0.0,0.65,20,0.35,20,0.3
284.0,0,193.0,23.8,276.0,0,175.0,21.8,0,32,20241125,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,8.0,2.0,18.0,132,63,0.4772727272727273,81,39,0.4814814814814814,-0.0042087542087541,0,0,0.5,0,0,0.5,15,5,0.3333333333333333,0,0,0.5,0,0,0.5,0,0,0.5,5,0,0.0,0,0,0.5,0.0,0.0,0.3333333333333333,0.0,1,1,1.0,0,0.0,1.0,0.55,20,0.45,20,0.1
404.0,0,188.0,21.0,323.0,0,173.0,36.3,0,32,20241125,3,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,81.0,-15.299999999999995,15.0,50,27,0.54,228,95,0.4166666666666667,0.1233333333333333,0,0,0.5,0,0,0.5,3,1,0.3333333333333333,0,0,0.5,0,0,0.5,0,0,0.5,27,9,0.3333333333333333,0,0,0.5,0.0,0.0,0.0,0.0,1,1,1.0,0,0.0,1.0,0.6,20,0.35,20,0.25
388.0,0,175.0,29.8,320.0,0,188.0,26.2,0,32,20241125,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,68.0,3.6000000000000014,-13.0,262,123,0.4694656488549618,110,56,0.509090909090909,-0.0396252602359472,0,0,0.5,0,0,0.5,27,10,0.3703703703703703,0,0,0.5,0,0,0.5,0,0,0.5,50,26,0.52,0,0,0.5,0.0,0.0,-0.1496296296296296,0.0,0,0,0.5,0,0.5,0.0,0.65,20,0.55,20,0.0999999999999999
246.0,0,170.0,25.5,453.0,0,180.0,26.7,1,32,20241125,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,-207.0,-1.1999999999999993,-10.0,71,36,0.5070422535211268,235,110,0.4680851063829787,0.038957147138148,0,0,0.5,0,0,0.5,21,10,0.4761904761904761,0,0,0.5,0,0,0.5,0,0,0.5,13,4,0.3076923076923077,0,0,0.5,0.0,0.0,0.1684981684981684,0.0,0,0,0.5,0,0.5,0.0,0.5,20,0.5,20,0.0
264.0,0,191.0,25.3,913.0,0,188.0,28.9,0,32,20241125,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,-649.0,-3.599999999999998,3.0,214,111,0.5186915887850467,78,31,0.3974358974358974,0.1212556913491493,0,0,0.5,0,0,0.5,26,12,0.4615384615384615,0,0,0.5,0,0,0.5,0,0,0.5,12,4,0.3333333333333333,0,0,0.5,0.0,0.0,0.1282051282051282,0.0,0,0,0.5,0,0.5,0.0,0.5,20,0.25,20,0.25
464.0,0,188.0,23.7,390.0,0,183.0,20.6,0,32,20241125,3,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,74.0,3.099999999999998,5.0,60,29,0.4833333333333333,44,21,0.4772727272727273,0.006060606060606,0,0,0.5,0,0,0.5,4,2,0.5,0,0,0.5,0,0,0.5,0,0,0.5,3,1,0.3333333333333333,0,0,0.5,0.0,0.0,0.1666666666666666,0.0,1,0,0.0,1,1.0,-1.0,0.5,20,0.5,20,0.0
316.0,0,178.0,31.4,639.0,0,178.0,16.7,0,32,20241125,3,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,-323.0,14.7,0.0,277,132,0.4765342960288808,10,4,0.4,0.0765342960288808,0,0,0.5,0,0,0.5,20,10,0.5,0,0,0.5,0,0,0.5,0,0,0.5,1,0,0.0,0,0,0.5,0.0,0.0,0.5,0.0,0,0,0.5,0,0.5,0.0,0.35,20,0.4,10,-0.05
435.0,0,178.0,24.6,84.0,0,178.0,24.1,1,32,20241125,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,351.0,0.5,0.0,145,67,0.4620689655172413,181,113,0.6243093922651933,-0.1622404267479519,0,0,0.5,0,0,0.5,20,7,0.35,0,0,0.5,0,0,0.5,0,0,0.5,17,10,0.5882352941176471,0,0,0.5,0.0,0.0,-0.2382352941176471,0.0,1,0,0.0,1,1.0,-1.0,0.55,20,0.75,20,-0.1999999999999999
453.0,0,180.0,26.7,913.0,0,188.0,28.9,0,32,20241125,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,-460.0,-2.1999999999999997,-8.0,236,110,0.4661016949152542,79,32,0.4050632911392405,0.0610384037760137,0,0,0.5,0,0,0.5,14,4,0.2857142857142857,0,0,0.5,0,0,0.5,0,0,0.5,13,5,0.3846153846153846,0,0,0.5,0.0,0.0,-0.0989010989010989,0.0,3,1,0.3333333333333333,2,0.6666666666666666,-0.3333333333333333,0.5,20,0.3,20,0.2
751.0,0,178.0,33.0,492.0,0,185.0,28.8,0,32,20241125,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,259.0,4.199999999999999,-7.0,159,51,0.320754716981132,70,33,0.4714285714285714,-0.1506738544474393,0,0,0.5,0,0,0.5,20,4,0.2,0,0,0.5,0,0,0.5,0,0,0.5,4,2,0.5,0,0,0.5,0.0,0.0,-0.3,0.0,1,0,0.0,1,1.0,-1.0,0.3,20,0.55,20,-0.25
564.0,0,173.0,29.8,501.0,0,196.0,20.1,0,32,20241125,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,63.0,9.7,-23.0,140,66,0.4714285714285714,40,15,0.375,0.0964285714285714,0,0,0.5,0,0,0.5,13,5,0.3846153846153846,0,0,0.5,0,0,0.5,0,0,0.5,26,8,0.3076923076923077,0,0,0.5,0.0,0.0,0.0769230769230769,0.0,0,0,0.5,0,0.5,0.0,0.45,20,0.35,20,0.1
518.0,0,180.0,21.8,607.0,0,180.0,23.1,1,32,20241125,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,-89.0,-1.3000000000000007,0.0,122,55,0.4508196721311475,14,6,0.4285714285714285,0.0222482435597189,0,0,0.5,0,0,0.5,6,1,0.1666666666666666,0,0,0.5,0,0,0.5,0,0,0.5,1,0,0.0,0,0,0.5,0.0,0.0,0.1666666666666666,0.0,0,0,0.5,0,0.5,0.0,0.4,20,0.4285714285714285,14,-0.0285714285714285
836.0,0,198.0,23.2,623.0,0,183.0,24.5,0,32,20241125,3,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,213.0,-1.3000000000000007,15.0,33,8,0.2424242424242424,60,30,0.5,-0.2575757575757575,0,0,0.5,0,0,0.5,13,2,0.1538461538461538,0,0,0.5,0,0,0.5,0,0,0.5,17,11,0.6470588235294118,0,0,0.5,0.0,0.0,-0.4932126696832579,0.0,0,0,0.5,0,0.5,0.0,0.3,20,0.45,20,-0.15
453.0,0,180.0,26.7,1103.0,0,185.0,20.3,1,32,20241125,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,-650.0,6.399999999999999,-5.0,237,110,0.4641350210970464,5,2,0.4,0.0641350210970463,0,0,0.5,0,0,0.5,15,4,0.2666666666666666,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0.0,0.0,-0.2333333333333333,0.0,0,0,0.5,0,0.5,0.0,0.5,20,0.4,5,0.0999999999999999
684.0,0,188.0,25.2,913.0,0,188.0,28.9,0,32,20241125,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,-229.0,-3.6999999999999993,0.0,18,8,0.4444444444444444,80,33,0.4125,0.0319444444444444,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,14,6,0.4285714285714285,0,0,0.5,0.0,0.0,0.0714285714285714,0.0,0,0,0.5,0,0.5,0.0,0.4444444444444444,18,0.35,20,0.0944444444444444
492.0,0,185.0,28.8,992.0,0,183.0,26.9,1,32,20241125,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,-500.0,1.900000000000002,2.0,71,34,0.4788732394366197,8,4,0.5,-0.0211267605633803,0,0,0.5,0,0,0.5,5,3,0.6,0,0,0.5,0,0,0.5,0,0,0.5,3,1,0.3333333333333333,0,0,0.5,0.0,0.0,0.2666666666666666,0.0,0,0,0.5,0,0.5,0.0,0.55,20,0.5,8,0.05
751.0,0,178.0,33.0,1210.0,0,183.0,30.3,1,32,20241125,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,-459.0,2.6999999999999997,-5.0,160,51,0.31875,69,31,0.4492753623188406,-0.1305253623188406,0,0,0.5,0,0,0.5,21,4,0.1904761904761904,0,0,0.5,0,0,0.5,0,0,0.5,5,1,0.2,0,0,0.5,0.0,0.0,-0.0095238095238095,0.0,1,0,0.0,1,1.0,-1.0,0.25,20,0.3,20,-0.0499999999999999
501.0,0,196.0,20.1,1379.0,0,180.0,35.8,1,32,20241125,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,-878.0,-15.699999999999996,16.0,41,16,0.3902439024390244,162,52,0.3209876543209876,0.0692562481180367,0,0,0.5,0,0,0.5,27,9,0.3333333333333333,0,0,0.5,0,0,0.5,0,0,0.5,40,12,0.3,0,0,0.5,0.0,0.0,0.0333333333333333,0.0,0,0,0.5,0,0.5,0.0,0.35,20,0.2,20,0.1499999999999999
1549.0,0,173.0,23.7,564.0,0,173.0,29.8,0,32,20241125,3,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,985.0,-6.100000000000001,0.0,5,0,0.0,141,66,0.4680851063829787,-0.4680851063829787,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,14,5,0.3571428571428571,0,0,0.5,0.0,0.0,0.1428571428571428,0.0,0,0,0.5,0,0.5,0.0,0.0,5,0.4,20,-0.4
518.0,0,180.0,21.8,804.0,0,180.0,24.4,1,32,20241125,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,-286.0,-2.599999999999998,0.0,123,56,0.4552845528455284,20,5,0.25,0.2052845528455284,0,0,0.5,0,0,0.5,7,2,0.2857142857142857,0,0,0.5,0,0,0.5,0,0,0.5,6,2,0.3333333333333333,0,0,0.5,0.0,0.0,-0.0476190476190476,0.0,0,0,0.5,0,0.5,0.0,0.45,20,0.25,20,0.2
623.0,0,183.0,24.5,1567.0,0,178.0,31.8,1,32,20241125,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,-944.0,-7.300000000000001,5.0,61,31,0.5081967213114754,12,1,0.0833333333333333,0.4248633879781421,0,0,0.5,0,0,0.5,18,12,0.6666666666666666,0,0,0.5,0,0,0.5,0,0,0.5,7,1,0.1428571428571428,0,0,0.5,0.0,0.0,0.5238095238095237,0.0,0,0,0.5,0,0.5,0.0,0.45,20,0.0833333333333333,12,0.3666666666666667
682.0,0,193.0,18.4,409.0,0,193.0,30.6,1,32,20241125,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,273.0,-12.200000000000005,0.0,17,6,0.3529411764705882,35,19,0.5428571428571428,-0.1899159663865545,0,0,0.5,0,0,0.5,16,6,0.375,0,0,0.5,0,0,0.5,0,0,0.5,12,5,0.4166666666666667,0,0,0.5,0.0,0.0,-0.0416666666666666,0.0,0,0,0.5,0,0.5,0.0,0.3529411764705882,17,0.55,20,-0.1970588235294118
682.0,0,193.0,18.4,248.0,0,175.0,21.4,1,32,20241125,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,434.0,-3.0,18.0,18,7,0.3888888888888889,234,118,0.5042735042735043,-0.1153846153846153,0,0,0.5,0,0,0.5,17,7,0.4117647058823529,0,0,0.5,0,0,0.5,0,0,0.5,156,78,0.5,0,0,0.5,0.0,0.0,-0.088235294117647,0.0,0,0,0.5,0,0.5,0.0,0.3888888888888889,18,0.45,20,-0.0611111111111111
409.0,0,193.0,30.6,329.0,0,191.0,21.2,1,32,20241125,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,80.0,9.400000000000002,2.0,36,19,0.5277777777777778,102,50,0.4901960784313725,0.0375816993464052,0,0,0.5,0,0,0.5,13,5,0.3846153846153846,0,0,0.5,0,0,0.5,0,0,0.5,98,50,0.5102040816326531,0,0,0.5,0.0,0.0,-0.1255886970172684,0.0,0,0,0.5,0,0.5,0.0,0.55,20,0.5,20,0.05
172.0,0,183.0,28.4,248.0,0,175.0,21.4,0,32,20241125,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,-76.0,7.0,8.0,147,73,0.4965986394557823,235,118,0.502127659574468,-0.0055290201186857,0,0,0.5,0,0,0.5,121,62,0.512396694214876,0,0,0.5,0,0,0.5,0,0,0.5,157,78,0.4968152866242038,0,0,0.5,0.0,0.0,0.0155814075906721,0.0,2,1,0.5,1,0.5,0.0,0.7,20,0.45,20,0.2499999999999999
366.0,0,180.0,30.2,682.0,0,193.0,18.4,0,32,20241125,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,-316.0,11.8,-13.0,361,146,0.4044321329639889,19,8,0.4210526315789473,-0.0166204986149584,0,0,0.5,0,0,0.5,279,113,0.4050179211469534,0,0,0.5,0,0,0.5,0,0,0.5,18,8,0.4444444444444444,0,0,0.5,0.0,0.0,-0.039426523297491,0.0,0,0,0.5,0,0.5,0.0,0.35,20,0.4210526315789473,19,-0.0710526315789473
329.0,0,191.0,21.2,199.0,0,163.0,25.4,1,32,20241125,3,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,130.0,-4.199999999999999,28.0,103,50,0.4854368932038835,171,93,0.543859649122807,-0.0584227559189235,0,0,0.5,0,0,0.5,99,50,0.5050505050505051,0,0,0.5,0,0,0.5,0,0,0.5,168,92,0.5476190476190477,0,0,0.5,0.0,0.0,-0.0425685425685425,0.0,0,0,0.5,0,0.5,0.0,0.5,20,0.7,20,-0.1999999999999999
232.0,0,183.0,29.8,409.0,0,193.0,30.6,0,32,20241125,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,-177.0,-0.8000000000000007,-10.0,322,176,0.546583850931677,37,20,0.5405405405405406,0.0060433103911364,0,0,0.5,0,0,0.5,123,60,0.4878048780487805,0,0,0.5,0,0,0.5,0,0,0.5,14,6,0.4285714285714285,0,0,0.5,0.0,0.0,0.0592334494773519,0.0,0,0,0.5,0,0.5,0.0,0.5,20,0.55,20,-0.05
70.0,0,170.0,29.1,248.0,0,175.0,21.4,0,32,20241125,3,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,-178.0,7.700000000000003,-5.0,580,335,0.5775862068965517,236,119,0.5042372881355932,0.0733489187609585,0,0,0.5,0,0,0.5,440,266,0.6045454545454545,0,0,0.5,0,0,0.5,0,0,0.5,158,79,0.5,0,0,0.5,0.0,0.0,0.1045454545454545,0.0,0,0,0.5,0,0.5,0.0,0.6,20,0.45,20,0.1499999999999999
172.0,0,183.0,28.4,315.0,0,185.0,28.6,1,32,20241125,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,-143.0,-0.2000000000000028,-2.0,148,73,0.4932432432432432,633,328,0.5181674565560821,-0.0249242133128388,0,0,0.5,0,0,0.5,122,62,0.5081967213114754,0,0,0.5,0,0,0.5,0,0,0.5,292,138,0.4726027397260274,0,0,0.5,0.0,0.0,0.035593981585448,0.0,0,0,0.5,0,0.5,0.0,0.65,20,0.5,20,0.15
